pathImg1,pathImg2,Result
ExtendedYaleB/yaleB18/yaleB18_P02A+020E+10.png,ExtendedYaleB/yaleB18/yaleB18_P00A-050E+00.png,0
ExtendedYaleB/yaleB29/yaleB29_P05A+020E-10.png,ExtendedYaleB/yaleB29/yaleB29_P01A-110E+65.png,0
ExtendedYaleB/yaleB27/yaleB27_P05A+130E+20.png,ExtendedYaleB/yaleB25/yaleB25_P05A+005E+10.png,1
ExtendedYaleB/yaleB23/yaleB23_P08A+000E+00.png,ExtendedYaleB/yaleB23/yaleB23_P08A+020E-40.png,0
ExtendedYaleB/yaleB15/yaleB15_P03A+110E+65.png,ExtendedYaleB/yaleB19/yaleB19_P08A+000E-35.png,1
ExtendedYaleB/yaleB13/yaleB13_P03A+070E+45.png,ExtendedYaleB/yaleB13/yaleB13_P01A+070E+00.png,0
ExtendedYaleB/yaleB15/yaleB15_P00A+000E+45.png,ExtendedYaleB/yaleB16/yaleB16_P02A-110E+15.png,1
ExtendedYaleB/yaleB16/yaleB16_P01A-020E+10.png,ExtendedYaleB/yaleB20/yaleB20_P03A-110E+65.png,1
ExtendedYaleB/yaleB20/yaleB20_P03A-050E+00.png,ExtendedYaleB/yaleB20/yaleB20_P08A-110E+40.png,0
ExtendedYaleB/yaleB23/yaleB23_P05A+010E-20.png,ExtendedYaleB/yaleB23/yaleB23_P00A+060E-20.png,0
ExtendedYaleB/yaleB27/yaleB27_P07A+000E+20.png,ExtendedYaleB/yaleB27/yaleB27_P02A-015E+20.png,0
ExtendedYaleB/yaleB30/yaleB30_P05A-085E-20.png,ExtendedYaleB/yaleB12/yaleB12_P00A-020E-40.png,1
ExtendedYaleB/yaleB11/yaleB11_P08A+010E+00.png,ExtendedYaleB/yaleB11/yaleB11_P05A-010E-20.png,0
ExtendedYaleB/yaleB24/yaleB24_P07A-070E+45.png,ExtendedYaleB/yaleB31/yaleB31_P06A+110E-20.png,1
ExtendedYaleB/yaleB15/yaleB15_P07A+010E-20.png,ExtendedYaleB/yaleB15/yaleB15_P06A+110E+15.png,0
ExtendedYaleB/yaleB25/yaleB25_P07A+085E-20.png,ExtendedYaleB/yaleB25/yaleB25_P01A-035E+15.png,0
ExtendedYaleB/yaleB29/yaleB29_P03A+005E-10.png,ExtendedYaleB/yaleB29/yaleB29_P02A-005E+10.png,0
ExtendedYaleB/yaleB22/yaleB22_P06A+000E-35.png,ExtendedYaleB/yaleB20/yaleB20_P05A-110E+15.png,1
ExtendedYaleB/yaleB29/yaleB29_P02A+020E+10.png,ExtendedYaleB/yaleB29/yaleB29_P01A+085E+20.png,0
ExtendedYaleB/yaleB25/yaleB25_P03A-025E+00.png,ExtendedYaleB/yaleB25/yaleB25_P00A-110E+15.png,0
ExtendedYaleB/yaleB30/yaleB30_P08A+000E+20.png,ExtendedYaleB/yaleB29/yaleB29_P07A-070E-35.png,1
ExtendedYaleB/yaleB12/yaleB12_P05A-035E+65.png,ExtendedYaleB/yaleB12/yaleB12_P06A+000E+20.png,0
ExtendedYaleB/yaleB12/yaleB12_P01A+020E-40.png,ExtendedYaleB/yaleB25/yaleB25_P01A-095E+00.png,1
ExtendedYaleB/yaleB13/yaleB13_P02A-020E+10.png,ExtendedYaleB/yaleB12/yaleB12_P08A-110E+40.png,1
ExtendedYaleB/yaleB22/yaleB22_P03A-025E+00.png,ExtendedYaleB/yaleB24/yaleB24_P05A+035E+15.png,1
ExtendedYaleB/yaleB23/yaleB23_P03A+095E+00.png,ExtendedYaleB/yaleB25/yaleB25_P07A-070E+45.png,1
ExtendedYaleB/yaleB12/yaleB12_P04A+070E+00.png,ExtendedYaleB/yaleB16/yaleB16_P06A-025E+00.png,1
ExtendedYaleB/yaleB28/yaleB28_P02A+110E+15.png,ExtendedYaleB/yaleB30/yaleB30_P03A+110E-20.png,1
ExtendedYaleB/yaleB28/yaleB28_P01A+050E+00.png,ExtendedYaleB/yaleB28/yaleB28_P00A-005E+10.png,0
ExtendedYaleB/yaleB27/yaleB27_P08A+070E+00.png,ExtendedYaleB/yaleB27/yaleB27_P02A+130E+20.png,0
ExtendedYaleB/yaleB31/yaleB31_P08A-035E+40.png,ExtendedYaleB/yaleB31/yaleB31_P02A-005E-10.png,0
ExtendedYaleB/yaleB20/yaleB20_P04A+000E-35.png,ExtendedYaleB/yaleB20/yaleB20_P00A+085E+20.png,0
ExtendedYaleB/yaleB11/yaleB11_P02A+110E+65.png,ExtendedYaleB/yaleB20/yaleB20_P07A+015E+20.png,1
ExtendedYaleB/yaleB24/yaleB24_P00A-060E-20.png,ExtendedYaleB/yaleB24/yaleB24_P08A-005E+10.png,0
ExtendedYaleB/yaleB28/yaleB28_P08A-130E+20.png,ExtendedYaleB/yaleB28/yaleB28_P05A+110E+15.png,0
ExtendedYaleB/yaleB29/yaleB29_P07A-060E-20.png,ExtendedYaleB/yaleB27/yaleB27_P06A-110E-20.png,1
ExtendedYaleB/yaleB26/yaleB26_P07_Ambient.png,ExtendedYaleB/yaleB26/yaleB26_P03A-110E+15.png,0
ExtendedYaleB/yaleB17/yaleB17_P03A-085E+20.png,ExtendedYaleB/yaleB17/yaleB17_P08A+050E-40.png,0
ExtendedYaleB/yaleB22/yaleB22_P00A-070E+00.png,ExtendedYaleB/yaleB31/yaleB31_P02A+085E+20.png,1
ExtendedYaleB/yaleB15/yaleB15_P01A+005E+10.png,ExtendedYaleB/yaleB29/yaleB29_P01A+110E+65.png,1
ExtendedYaleB/yaleB11/yaleB11_P05A+000E+00.png,ExtendedYaleB/yaleB15/yaleB15_P01A-110E+15.png,1
ExtendedYaleB/yaleB13/yaleB13_P05A+085E+20.png,ExtendedYaleB/yaleB13/yaleB13_P03A+070E+00.png,0
ExtendedYaleB/yaleB12/yaleB12_P03A+070E+45.png,ExtendedYaleB/yaleB25/yaleB25_P07A+060E+20.png,1
ExtendedYaleB/yaleB22/yaleB22_P07A+050E+00.png,ExtendedYaleB/yaleB20/yaleB20_P00A+070E+45.png,1
ExtendedYaleB/yaleB19/yaleB19_P02A-035E+65.png,ExtendedYaleB/yaleB12/yaleB12_P05A+050E+00.png,1
ExtendedYaleB/yaleB21/yaleB21_P07A-035E-20.png,ExtendedYaleB/yaleB28/yaleB28_P04A+035E+15.png,1
ExtendedYaleB/yaleB20/yaleB20_P06A+000E+00.png,ExtendedYaleB/yaleB20/yaleB20_P00A-070E+45.png,0
ExtendedYaleB/yaleB29/yaleB29_P02A-035E+65.png,ExtendedYaleB/yaleB29/yaleB29_P00A+050E+00.png,0
ExtendedYaleB/yaleB23/yaleB23_P01_Ambient.png,ExtendedYaleB/yaleB23/yaleB23_P00A+035E+15.png,0
ExtendedYaleB/yaleB27/yaleB27_P04A+095E+00.png,ExtendedYaleB/yaleB27/yaleB27_P03A-020E+10.png,0
ExtendedYaleB/yaleB15/yaleB15_P00A+035E+15.png,ExtendedYaleB/yaleB27/yaleB27_P04A-035E+15.png,1
ExtendedYaleB/yaleB12/yaleB12_P07A-035E+15.png,ExtendedYaleB/yaleB12/yaleB12_P07A+005E+10.png,0
ExtendedYaleB/yaleB12/yaleB12_P04A+005E+10.png,ExtendedYaleB/yaleB22/yaleB22_P04A+035E+65.png,1
ExtendedYaleB/yaleB20/yaleB20_P04A+000E+90.png,ExtendedYaleB/yaleB12/yaleB12_P06A-130E+20.png,1
ExtendedYaleB/yaleB24/yaleB24_P04A+085E-20.png,ExtendedYaleB/yaleB21/yaleB21_P07A-110E-20.png,1
ExtendedYaleB/yaleB17/yaleB17_P00A+060E-20.png,ExtendedYaleB/yaleB22/yaleB22_P00A-070E+00.png,1
ExtendedYaleB/yaleB20/yaleB20_P04A+005E-10.png,ExtendedYaleB/yaleB20/yaleB20_P01A+095E+00.png,0
ExtendedYaleB/yaleB28/yaleB28_P03A+050E-40.png,ExtendedYaleB/yaleB18/yaleB18_P05A+020E-40.png,1
ExtendedYaleB/yaleB29/yaleB29_P06A+110E-20.png,ExtendedYaleB/yaleB27/yaleB27_P07A+110E-20.png,1
ExtendedYaleB/yaleB18/yaleB18_P00A+005E+10.png,ExtendedYaleB/yaleB18/yaleB18_P05A+035E+65.png,0
ExtendedYaleB/yaleB18/yaleB18_P06A-005E-10.png,ExtendedYaleB/yaleB30/yaleB30_P07A+035E+15.png,1
ExtendedYaleB/yaleB22/yaleB22_P03A+025E+00.png,ExtendedYaleB/yaleB15/yaleB15_P04A-110E-20.png,1
ExtendedYaleB/yaleB24/yaleB24_P05A+000E+00.png,ExtendedYaleB/yaleB30/yaleB30_P05A+070E-35.png,1
ExtendedYaleB/yaleB12/yaleB12_P00A+070E+45.png,ExtendedYaleB/yaleB12/yaleB12_P00A-035E-20.png,0
ExtendedYaleB/yaleB22/yaleB22_P03A+060E-20.png,ExtendedYaleB/yaleB22/yaleB22_P06A-130E+20.png,0
ExtendedYaleB/yaleB22/yaleB22_P00A+000E+20.png,ExtendedYaleB/yaleB29/yaleB29_P01A-120E+00.png,1
ExtendedYaleB/yaleB17/yaleB17_P04A-120E+00.png,ExtendedYaleB/yaleB29/yaleB29_P08A-010E+00.png,1
ExtendedYaleB/yaleB24/yaleB24_P02A-110E+15.png,ExtendedYaleB/yaleB29/yaleB29_P06A+010E+00.png,1
ExtendedYaleB/yaleB22/yaleB22_P07A+085E+20.png,ExtendedYaleB/yaleB26/yaleB26_P07A+035E+65.png,1
ExtendedYaleB/yaleB28/yaleB28_P02A-070E-35.png,ExtendedYaleB/yaleB30/yaleB30_P03A+005E-10.png,1
ExtendedYaleB/yaleB19/yaleB19_P06A+000E-35.png,ExtendedYaleB/yaleB25/yaleB25_P00A+035E-20.png,1
ExtendedYaleB/yaleB22/yaleB22_P05A+035E-20.png,ExtendedYaleB/yaleB30/yaleB30_P04A-070E+00.png,1
ExtendedYaleB/yaleB25/yaleB25_P04A-110E-20.png,ExtendedYaleB/yaleB25/yaleB25_P07A+020E+10.png,0
ExtendedYaleB/yaleB21/yaleB21_P02A-010E+00.png,ExtendedYaleB/yaleB21/yaleB21_P05A+025E+00.png,0
ExtendedYaleB/yaleB18/yaleB18_P03A+110E+65.png,ExtendedYaleB/yaleB18/yaleB18_P07A-035E+40.png,0
ExtendedYaleB/yaleB30/yaleB30_P03A+005E-10.png,ExtendedYaleB/yaleB30/yaleB30_P00A-110E+15.png,0
ExtendedYaleB/yaleB17/yaleB17_P05A-005E-10.png,ExtendedYaleB/yaleB17/yaleB17_P05A+085E-20.png,0
ExtendedYaleB/yaleB18/yaleB18_P07A+015E+20.png,ExtendedYaleB/yaleB16/yaleB16_P05A-050E+00.png,1
ExtendedYaleB/yaleB21/yaleB21_P01A+070E+00.png,ExtendedYaleB/yaleB21/yaleB21_P04A+110E+40.png,0
ExtendedYaleB/yaleB22/yaleB22_P03A+070E-35.png,ExtendedYaleB/yaleB27/yaleB27_P02A+110E+65.png,1
ExtendedYaleB/yaleB27/yaleB27_P05A-050E+00.png,ExtendedYaleB/yaleB27/yaleB27_P08A-110E+65.png,0
ExtendedYaleB/yaleB15/yaleB15_P07A-050E-40.png,ExtendedYaleB/yaleB26/yaleB26_P06A+035E-20.png,1
ExtendedYaleB/yaleB22/yaleB22_P07A-085E-20.png,ExtendedYaleB/yaleB12/yaleB12_P00A-025E+00.png,1
ExtendedYaleB/yaleB28/yaleB28_P08A-120E+00.png,ExtendedYaleB/yaleB19/yaleB19_P02A+120E+00.png,1
ExtendedYaleB/yaleB24/yaleB24_P03A-070E-35.png,ExtendedYaleB/yaleB24/yaleB24_P07A+020E-40.png,0
ExtendedYaleB/yaleB21/yaleB21_P08A-035E+65.png,ExtendedYaleB/yaleB24/yaleB24_P05A-050E-40.png,1
ExtendedYaleB/yaleB23/yaleB23_P01A+060E+20.png,ExtendedYaleB/yaleB16/yaleB16_P01A-020E-40.png,1
ExtendedYaleB/yaleB29/yaleB29_P07A+060E+20.png,ExtendedYaleB/yaleB29/yaleB29_P02A-070E+45.png,0
ExtendedYaleB/yaleB21/yaleB21_P05A+085E-20.png,ExtendedYaleB/yaleB21/yaleB21_P08A-010E-20.png,0
ExtendedYaleB/yaleB19/yaleB19_P08A-060E-20.png,ExtendedYaleB/yaleB30/yaleB30_P01A+000E-20.png,1
ExtendedYaleB/yaleB21/yaleB21_P05A+095E+00.png,ExtendedYaleB/yaleB21/yaleB21_P04A+070E-35.png,0
ExtendedYaleB/yaleB28/yaleB28_P04A+000E-35.png,ExtendedYaleB/yaleB13/yaleB13_P05A+070E-35.png,1
ExtendedYaleB/yaleB21/yaleB21_P08A+035E+65.png,ExtendedYaleB/yaleB21/yaleB21_P02A-085E+20.png,0
ExtendedYaleB/yaleB29/yaleB29_P08A+070E+45.png,ExtendedYaleB/yaleB29/yaleB29_P04A+000E+45.png,0
ExtendedYaleB/yaleB16/yaleB16_P08A+110E+15.png,ExtendedYaleB/yaleB25/yaleB25_P06A-110E-20.png,1
ExtendedYaleB/yaleB20/yaleB20_P07A-020E-40.png,ExtendedYaleB/yaleB20/yaleB20_P01A+120E+00.png,0
ExtendedYaleB/yaleB12/yaleB12_P03A+050E+00.png,ExtendedYaleB/yaleB23/yaleB23_P03A+020E+10.png,1
ExtendedYaleB/yaleB20/yaleB20_P01A-050E-40.png,ExtendedYaleB/yaleB19/yaleB19_P00A-110E-20.png,1
ExtendedYaleB/yaleB22/yaleB22_P05A-060E+20.png,ExtendedYaleB/yaleB22/yaleB22_P07A-005E+10.png,0
ExtendedYaleB/yaleB15/yaleB15_P00A-020E-10.png,ExtendedYaleB/yaleB29/yaleB29_P04A-015E+20.png,1
ExtendedYaleB/yaleB20/yaleB20_P08A+035E-20.png,ExtendedYaleB/yaleB20/yaleB20_P01A-005E+10.png,0
ExtendedYaleB/yaleB18/yaleB18_P02A-050E+00.png,ExtendedYaleB/yaleB18/yaleB18_P08A-020E-10.png,0
ExtendedYaleB/yaleB18/yaleB18_P04A+070E+00.png,ExtendedYaleB/yaleB30/yaleB30_P00A+085E-20.png,1
ExtendedYaleB/yaleB25/yaleB25_P06A+025E+00.png,ExtendedYaleB/yaleB25/yaleB25_P03A-095E+00.png,0
ExtendedYaleB/yaleB18/yaleB18_P08A+110E+15.png,ExtendedYaleB/yaleB18/yaleB18_P03A+130E+20.png,0
ExtendedYaleB/yaleB25/yaleB25_P04A-070E+00.png,ExtendedYaleB/yaleB30/yaleB30_P01A-130E+20.png,1
ExtendedYaleB/yaleB12/yaleB12_P01A+025E+00.png,ExtendedYaleB/yaleB12/yaleB12_P05A+010E-20.png,0
ExtendedYaleB/yaleB11/yaleB11_P00A-120E+00.png,ExtendedYaleB/yaleB13/yaleB13_P04A-110E+65.png,1
ExtendedYaleB/yaleB26/yaleB26_P05A+010E+00.png,ExtendedYaleB/yaleB26/yaleB26_P06A+070E+00.png,0
ExtendedYaleB/yaleB13/yaleB13_P03A+035E-20.png,ExtendedYaleB/yaleB13/yaleB13_P00A-035E-20.png,0
ExtendedYaleB/yaleB21/yaleB21_P08A-020E-40.png,ExtendedYaleB/yaleB29/yaleB29_P07A+050E+00.png,1
ExtendedYaleB/yaleB21/yaleB21_P05A+070E-35.png,ExtendedYaleB/yaleB18/yaleB18_P04A+000E-20.png,1
ExtendedYaleB/yaleB31/yaleB31_P08A-035E+65.png,ExtendedYaleB/yaleB31/yaleB31_P01A+010E+00.png,0
ExtendedYaleB/yaleB26/yaleB26_P02A+005E+10.png,ExtendedYaleB/yaleB16/yaleB16_P01A+000E-20.png,1
ExtendedYaleB/yaleB29/yaleB29_P00A-005E-10.png,ExtendedYaleB/yaleB29/yaleB29_P05A+050E+00.png,0
ExtendedYaleB/yaleB24/yaleB24_P00A+120E+00.png,ExtendedYaleB/yaleB24/yaleB24_P01A-025E+00.png,0
ExtendedYaleB/yaleB17/yaleB17_P05A-035E-20.png,ExtendedYaleB/yaleB17/yaleB17_P07_Ambient.png,0
ExtendedYaleB/yaleB21/yaleB21_P03A-085E+20.png,ExtendedYaleB/yaleB29/yaleB29_P04A+060E+20.png,1
ExtendedYaleB/yaleB31/yaleB31_P07A+020E+10.png,ExtendedYaleB/yaleB27/yaleB27_P08A-085E-20.png,1
ExtendedYaleB/yaleB31/yaleB31_P07A-035E+15.png,ExtendedYaleB/yaleB21/yaleB21_P05A-110E+40.png,1
ExtendedYaleB/yaleB27/yaleB27_P04A-035E+40.png,ExtendedYaleB/yaleB27/yaleB27_P08A+000E+45.png,0
ExtendedYaleB/yaleB26/yaleB26_P02A+035E-20.png,ExtendedYaleB/yaleB26/yaleB26_P03A+085E+20.png,0
ExtendedYaleB/yaleB18/yaleB18_P01A-085E-20.png,ExtendedYaleB/yaleB18/yaleB18_P08A-110E+65.png,0
ExtendedYaleB/yaleB22/yaleB22_P00A-060E-20.png,ExtendedYaleB/yaleB22/yaleB22_P00A-035E+40.png,0
ExtendedYaleB/yaleB31/yaleB31_P00A+035E-20.png,ExtendedYaleB/yaleB31/yaleB31_P01A-110E+40.png,0
ExtendedYaleB/yaleB27/yaleB27_P00A-010E-20.png,ExtendedYaleB/yaleB24/yaleB24_P08A+010E-20.png,1
ExtendedYaleB/yaleB31/yaleB31_P06A+020E-40.png,ExtendedYaleB/yaleB31/yaleB31_P04A+035E+65.png,0
ExtendedYaleB/yaleB27/yaleB27_P05A+020E-40.png,ExtendedYaleB/yaleB15/yaleB15_P05A-020E-40.png,1
ExtendedYaleB/yaleB20/yaleB20_P07A-005E-10.png,ExtendedYaleB/yaleB29/yaleB29_P05A+035E+40.png,1
ExtendedYaleB/yaleB13/yaleB13_P03A-035E+65.png,ExtendedYaleB/yaleB13/yaleB13_P00A+130E+20.png,0
ExtendedYaleB/yaleB27/yaleB27_P06A+005E-10.png,ExtendedYaleB/yaleB27/yaleB27_P00A+060E-20.png,0
ExtendedYaleB/yaleB16/yaleB16_P05A-095E+00.png,ExtendedYaleB/yaleB27/yaleB27_P02A-110E+65.png,1
ExtendedYaleB/yaleB31/yaleB31_P08A-020E-40.png,ExtendedYaleB/yaleB13/yaleB13_P00A-035E+15.png,1
ExtendedYaleB/yaleB13/yaleB13_P01A-035E+40.png,ExtendedYaleB/yaleB13/yaleB13_P06A-060E+20.png,0
ExtendedYaleB/yaleB29/yaleB29_P08A+110E+40.png,ExtendedYaleB/yaleB26/yaleB26_P07A+035E+15.png,1
ExtendedYaleB/yaleB16/yaleB16_P01A+060E+20.png,ExtendedYaleB/yaleB16/yaleB16_P06A+110E-20.png,0
ExtendedYaleB/yaleB18/yaleB18_P02A-005E+10.png,ExtendedYaleB/yaleB20/yaleB20_P00A-035E-20.png,1
ExtendedYaleB/yaleB28/yaleB28_P04A+010E-20.png,ExtendedYaleB/yaleB28/yaleB28_P08A-130E+20.png,0
ExtendedYaleB/yaleB19/yaleB19_P00A+020E-10.png,ExtendedYaleB/yaleB19/yaleB19_P03A-050E-40.png,0
ExtendedYaleB/yaleB31/yaleB31_P08A+130E+20.png,ExtendedYaleB/yaleB27/yaleB27_P04A+060E+20.png,1
ExtendedYaleB/yaleB17/yaleB17_P05A+110E+15.png,ExtendedYaleB/yaleB11/yaleB11_P00A+000E-35.png,1
ExtendedYaleB/yaleB29/yaleB29_P08A+000E+45.png,ExtendedYaleB/yaleB29/yaleB29_P00_Ambient.png,0
ExtendedYaleB/yaleB17/yaleB17_P02A-110E+15.png,ExtendedYaleB/yaleB17/yaleB17_P05A-020E-40.png,0
ExtendedYaleB/yaleB18/yaleB18_P02A+000E+90.png,ExtendedYaleB/yaleB13/yaleB13_P01A-110E+65.png,1
ExtendedYaleB/yaleB29/yaleB29_P06A+015E+20.png,ExtendedYaleB/yaleB29/yaleB29_P06A-110E+65.png,0
ExtendedYaleB/yaleB15/yaleB15_P04A+000E-20.png,ExtendedYaleB/yaleB26/yaleB26_P04A-085E-20.png,1
ExtendedYaleB/yaleB17/yaleB17_P08A+035E-20.png,ExtendedYaleB/yaleB17/yaleB17_P03A-110E+65.png,0
ExtendedYaleB/yaleB25/yaleB25_P01A+035E+65.png,ExtendedYaleB/yaleB25/yaleB25_P08_Ambient.png,0
ExtendedYaleB/yaleB24/yaleB24_P06A-110E+15.png,ExtendedYaleB/yaleB13/yaleB13_P00A-020E+10.png,1
ExtendedYaleB/yaleB19/yaleB19_P08A-085E+20.png,ExtendedYaleB/yaleB19/yaleB19_P05A-120E+00.png,0
ExtendedYaleB/yaleB13/yaleB13_P07A+050E+00.png,ExtendedYaleB/yaleB13/yaleB13_P07A-035E+40.png,0
ExtendedYaleB/yaleB18/yaleB18_P07A+020E-10.png,ExtendedYaleB/yaleB20/yaleB20_P03A+000E-35.png,1
ExtendedYaleB/yaleB13/yaleB13_P04A+130E+20.png,ExtendedYaleB/yaleB15/yaleB15_P00A+010E+00.png,1
ExtendedYaleB/yaleB12/yaleB12_P08A+035E+40.png,ExtendedYaleB/yaleB12/yaleB12_P05A+095E+00.png,0
ExtendedYaleB/yaleB23/yaleB23_P00A+010E+00.png,ExtendedYaleB/yaleB23/yaleB23_P02A+010E+00.png,0
ExtendedYaleB/yaleB13/yaleB13_P04A+000E+45.png,ExtendedYaleB/yaleB29/yaleB29_P00_Ambient.png,1
ExtendedYaleB/yaleB13/yaleB13_P04A-010E+00.png,ExtendedYaleB/yaleB20/yaleB20_P05A-110E-20.png,1
ExtendedYaleB/yaleB20/yaleB20_P08A+035E+15.png,ExtendedYaleB/yaleB20/yaleB20_P01A-010E+00.png,0
ExtendedYaleB/yaleB23/yaleB23_P01A-005E-10.png,ExtendedYaleB/yaleB23/yaleB23_P03A-095E+00.png,0
ExtendedYaleB/yaleB23/yaleB23_P05A+000E+90.png,ExtendedYaleB/yaleB17/yaleB17_P05A+035E-20.png,1
ExtendedYaleB/yaleB28/yaleB28_P08A-070E-35.png,ExtendedYaleB/yaleB28/yaleB28_P07A-020E-40.png,0
ExtendedYaleB/yaleB30/yaleB30_P02A+005E-10.png,ExtendedYaleB/yaleB30/yaleB30_P05A+130E+20.png,0
ExtendedYaleB/yaleB21/yaleB21_P00A+110E+15.png,ExtendedYaleB/yaleB21/yaleB21_P00A+035E-20.png,0
ExtendedYaleB/yaleB19/yaleB19_P05A+005E-10.png,ExtendedYaleB/yaleB15/yaleB15_P05A+005E+10.png,1
ExtendedYaleB/yaleB16/yaleB16_P07A-035E+40.png,ExtendedYaleB/yaleB16/yaleB16_P07A+020E-40.png,0
ExtendedYaleB/yaleB24/yaleB24_P02A+085E+20.png,ExtendedYaleB/yaleB30/yaleB30_P00A-070E+45.png,1
ExtendedYaleB/yaleB21/yaleB21_P07A-070E-35.png,ExtendedYaleB/yaleB30/yaleB30_P04A-060E-20.png,1
ExtendedYaleB/yaleB29/yaleB29_P04A-110E-20.png,ExtendedYaleB/yaleB23/yaleB23_P03A+015E+20.png,1
ExtendedYaleB/yaleB20/yaleB20_P06A+070E+45.png,ExtendedYaleB/yaleB20/yaleB20_P00A+000E+45.png,0
ExtendedYaleB/yaleB27/yaleB27_P05_Ambient.png,ExtendedYaleB/yaleB27/yaleB27_P03A+060E-20.png,0
ExtendedYaleB/yaleB20/yaleB20_P06A-020E-40.png,ExtendedYaleB/yaleB20/yaleB20_P04A-025E+00.png,0
ExtendedYaleB/yaleB17/yaleB17_P07A+025E+00.png,ExtendedYaleB/yaleB17/yaleB17_P02A+000E+45.png,0
ExtendedYaleB/yaleB17/yaleB17_P02A+060E+20.png,ExtendedYaleB/yaleB17/yaleB17_P01A+060E+20.png,0
ExtendedYaleB/yaleB23/yaleB23_P04A+085E+20.png,ExtendedYaleB/yaleB29/yaleB29_P02A-025E+00.png,1
ExtendedYaleB/yaleB22/yaleB22_P00A+000E-35.png,ExtendedYaleB/yaleB22/yaleB22_P08A-020E-40.png,0
ExtendedYaleB/yaleB23/yaleB23_P00A-025E+00.png,ExtendedYaleB/yaleB30/yaleB30_P05A+000E+45.png,1
ExtendedYaleB/yaleB15/yaleB15_P07A+035E-20.png,ExtendedYaleB/yaleB25/yaleB25_P03A-035E+65.png,1
ExtendedYaleB/yaleB20/yaleB20_P06A+010E-20.png,ExtendedYaleB/yaleB26/yaleB26_P02A+050E-40.png,1
ExtendedYaleB/yaleB23/yaleB23_P06A+015E+20.png,ExtendedYaleB/yaleB24/yaleB24_P02A+000E-20.png,1
ExtendedYaleB/yaleB17/yaleB17_P05A-070E-35.png,ExtendedYaleB/yaleB28/yaleB28_P00A-085E-20.png,1
ExtendedYaleB/yaleB29/yaleB29_P03A-005E+10.png,ExtendedYaleB/yaleB18/yaleB18_P06A+070E+00.png,1
ExtendedYaleB/yaleB30/yaleB30_P05A-060E+20.png,ExtendedYaleB/yaleB30/yaleB30_P04A+085E-20.png,0
ExtendedYaleB/yaleB20/yaleB20_P06A+050E-40.png,ExtendedYaleB/yaleB17/yaleB17_P00_Ambient.png,1
ExtendedYaleB/yaleB16/yaleB16_P02A+000E+00.png,ExtendedYaleB/yaleB16/yaleB16_P07A-025E+00.png,0
ExtendedYaleB/yaleB28/yaleB28_P08A+020E+10.png,ExtendedYaleB/yaleB28/yaleB28_P04A-005E+10.png,0
ExtendedYaleB/yaleB18/yaleB18_P00A-060E+20.png,ExtendedYaleB/yaleB31/yaleB31_P01A-005E+10.png,1
ExtendedYaleB/yaleB13/yaleB13_P05_Ambient.png,ExtendedYaleB/yaleB13/yaleB13_P03A+050E-40.png,0
ExtendedYaleB/yaleB18/yaleB18_P01A+035E+15.png,ExtendedYaleB/yaleB18/yaleB18_P07A-010E-20.png,0
ExtendedYaleB/yaleB11/yaleB11_P04A+010E-20.png,ExtendedYaleB/yaleB29/yaleB29_P07A+110E-20.png,1
ExtendedYaleB/yaleB22/yaleB22_P08A-010E+00.png,ExtendedYaleB/yaleB22/yaleB22_P00A-005E+10.png,0
ExtendedYaleB/yaleB21/yaleB21_P05A-130E+20.png,ExtendedYaleB/yaleB20/yaleB20_P05A+110E-20.png,1
ExtendedYaleB/yaleB23/yaleB23_P01A+060E-20.png,ExtendedYaleB/yaleB21/yaleB21_P07A-020E-10.png,1
ExtendedYaleB/yaleB18/yaleB18_P00A-110E+40.png,ExtendedYaleB/yaleB18/yaleB18_P06A-070E-35.png,0
ExtendedYaleB/yaleB30/yaleB30_P02A-035E+65.png,ExtendedYaleB/yaleB28/yaleB28_P00A-035E+65.png,1
ExtendedYaleB/yaleB16/yaleB16_P05A+050E-40.png,ExtendedYaleB/yaleB26/yaleB26_P08A+020E-40.png,1
ExtendedYaleB/yaleB23/yaleB23_P01A+085E+20.png,ExtendedYaleB/yaleB23/yaleB23_P02A+110E+65.png,0
ExtendedYaleB/yaleB27/yaleB27_P00A+025E+00.png,ExtendedYaleB/yaleB17/yaleB17_P05A+010E-20.png,1
ExtendedYaleB/yaleB21/yaleB21_P00A-070E+45.png,ExtendedYaleB/yaleB15/yaleB15_P03A+035E+15.png,1
ExtendedYaleB/yaleB17/yaleB17_P04A-010E+00.png,ExtendedYaleB/yaleB17/yaleB17_P08A-010E+00.png,0
ExtendedYaleB/yaleB25/yaleB25_P07A+110E+15.png,ExtendedYaleB/yaleB25/yaleB25_P01A+060E-20.png,0
ExtendedYaleB/yaleB15/yaleB15_P00A+060E+20.png,ExtendedYaleB/yaleB15/yaleB15_P05A+035E+15.png,0
ExtendedYaleB/yaleB31/yaleB31_P04A-050E-40.png,ExtendedYaleB/yaleB17/yaleB17_P08A+010E+00.png,1
ExtendedYaleB/yaleB26/yaleB26_P03A-020E-10.png,ExtendedYaleB/yaleB11/yaleB11_P07A-020E+10.png,1
ExtendedYaleB/yaleB22/yaleB22_P06A+010E-20.png,ExtendedYaleB/yaleB22/yaleB22_P04A+000E+45.png,0
ExtendedYaleB/yaleB29/yaleB29_P05A-110E+65.png,ExtendedYaleB/yaleB30/yaleB30_P00A+010E-20.png,1
